"station_id","obsTime","ELEV","RAIN","MIN_10","HOUR_3","HOUR_6","HOUR_12","HOUR_24","NOW"
"C1F911","2022-09-13 00:50:00","417.000","0.000","0.000","0.500","3.000","16.000","16.500","0.000"
"01W010","2022-09-13 00:50:00","18.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"01P190","2022-09-13 00:50:00","78.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0X170","2022-09-13 00:50:00","50.000","-998.000","-998.000","-998.000","-998.000","0.500","0.500","0.000"
"C1D380","2022-09-13 00:50:00","65.000","0.000","0.000","0.000","0.500","0.500","53.500","0.000"
"CAG100","2022-09-13 00:50:00","7.000","-998.000","-998.000","-998.000","-998.000","0.000","7.000","0.000"
"C0R130","2022-09-13 00:50:00","1040.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0C590","2022-09-13 00:50:00","72.000","-998.000","-998.000","-998.000","-998.000","1.000","14.000","0.000"
"88T830","2022-09-13 00:50:00","21.000","0.000","0.000","0.000","1.000","4.000","4.000","0.000"
"C1I201","2022-09-13 00:50:00","677.000","0.000","0.000","0.000","1.000","9.000","9.000","0.000"
"C0V660","2022-09-13 00:50:00","25.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"CAD060","2022-09-13 00:50:00","75.000","0.500","0.000","1.500","3.500","10.000","114.500","0.500"
"C1T990","2022-09-13 00:50:00","128.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"CAL030","2022-09-13 00:50:00","39.000","-998.000","-998.000","-998.000","-998.000","0.000","4.500","0.000"
"C0C700","2022-09-13 00:50:00","151.000","1.500","0.000","3.000","6.500","7.500","50.500","1.500"
"01M010","2022-09-13 00:50:00","17.000","-998.000","-998.000","-998.000","-998.000","0.000","4.000","0.000"
"01T500","2022-09-13 00:50:00","20.000","-998.000","-998.000","-998.000","-998.000","1.000","1.000","0.000"
"O1P470","2022-09-13 00:50:00","64.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"A1AA50","2022-09-13 00:50:00","34.000","2.500","0.000","4.000","4.500","32.000","51.000","2.500"
"C1F9G1","2022-09-13 00:50:00","810.000","0.000","0.000","0.000","3.500","12.500","13.000","0.000"
"C0R100","2022-09-13 00:50:00","1006.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C1I470","2022-09-13 00:50:00","1680.000","0.000","0.000","0.000","6.500","42.000","46.500","0.000"
"CAG040","2022-09-13 00:50:00","35.000","-998.000","-998.000","-998.000","-998.000","0.000","1.000","0.000"
"CAP040","2022-09-13 00:50:00","27.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"A1AA10","2022-09-13 00:50:00","394.000","2.500","0.000","6.500","21.500","78.500","106.000","1.000"
"C1TA00","2022-09-13 00:50:00","94.000","-998.000","-998.000","-998.000","-998.000","2.000","2.000","0.000"
"CAA010","2022-09-13 00:50:00","39.000","1.500","0.000","2.000","2.500","41.500","57.000","1.000"
"C0X050","2022-09-13 00:50:00","25.000","-998.000","-998.000","-998.000","-998.000","0.000","1.500","0.000"
"C1I280","2022-09-13 00:50:00","439.000","-998.000","-998.000","-998.000","-998.000","0.000","0.500","0.000"
"CAC030","2022-09-13 00:50:00","203.000","2.500","0.000","3.000","14.000","23.500","54.500","1.000"
"CAB020","2022-09-13 00:50:00","52.000","1.500","0.500","1.500","1.500","61.000","68.500","1.500"
"C0G650","2022-09-13 00:50:00","34.000","-998.000","-998.000","-998.000","-998.000","0.000","1.000","0.000"
"C0E850","2022-09-13 00:50:00","104.000","1.500","0.000","3.000","6.500","22.000","67.000","1.000"
"01O190","2022-09-13 00:50:00","80.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C1AC50","2022-09-13 00:50:00","111.000","0.000","0.000","0.500","1.000","18.000","45.000","0.000"
"C0X240","2022-09-13 00:50:00","394.000","-998.000","-998.000","-998.000","-998.000","0.500","1.500","0.000"
"C0I090","2022-09-13 00:50:00","910.000","0.000","0.000","0.000","1.000","8.000","11.000","0.000"
"CAN070","2022-09-13 00:50:00","63.000","-998.000","-998.000","-998.000","-998.000","0.500","1.500","0.000"
"81M680","2022-09-13 00:50:00","1181.000","0.000","0.000","0.000","8.500","15.500","15.500","0.000"
"C0Z050","2022-09-13 00:50:00","830.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0X150","2022-09-13 00:50:00","18.000","-998.000","-998.000","-998.000","-998.000","0.000","1.000","0.000"
"81M670","2022-09-13 00:50:00","560.000","-998.000","-998.000","-998.000","-998.000","1.000","1.000","0.000"
"C1O880","2022-09-13 00:50:00","223.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0R690","2022-09-13 00:50:00","248.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0U720","2022-09-13 00:50:00","1260.000","0.000","0.000","2.500","13.000","34.000","50.000","0.000"
"01U190","2022-09-13 00:50:00","16.500","0.000","0.000","0.000","1.000","32.000","43.000","0.000"
"K2F750","2022-09-13 00:50:00","470.000","0.000","0.000","0.000","0.500","9.000","12.000","0.000"
"C0W140","2022-09-13 00:50:00","21.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C1F871","2022-09-13 00:50:00","1000.000","0.000","0.000","0.000","0.500","4.500","4.500","0.000"
"01AD90","2022-09-13 00:50:00","108.000","0.000","0.000","0.000","30.000","93.000","134.000","0.000"
"A1A9W0","2022-09-13 00:50:00","18.000","1.500","0.000","4.000","9.500","30.000","57.000","1.000"
"01D300","2022-09-13 00:50:00","146.000","3.000","0.000","11.000","34.000","46.000","96.000","3.000"
"C0U520","2022-09-13 00:50:00","517.000","0.500","0.000","1.000","15.000","73.500","89.500","0.500"
"C0UB00","2022-09-13 00:50:00","379.000","2.000","0.500","4.000","13.500","67.000","93.500","1.500"
"81M020","2022-09-13 00:50:00","828.000","0.000","0.000","0.500","11.000","39.500","41.500","0.000"
"C0Z310","2022-09-13 00:50:00","59.000","0.000","0.000","0.000","6.000","8.500","8.500","0.000"
"01Q930","2022-09-13 00:50:00","150.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"01N860","2022-09-13 00:50:00","100.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0R280","2022-09-13 00:50:00","242.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0V450","2022-09-13 00:50:00","51.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0Z180","2022-09-13 00:50:00","34.000","-998.000","-998.000","-998.000","-998.000","1.000","1.000","0.000"
"C0AD10","2022-09-13 00:50:00","27.000","-998.000","-998.000","-998.000","-998.000","6.000","38.000","0.000"
"01K060","2022-09-13 00:50:00","13.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"A1AD30","2022-09-13 00:50:00","97.000","3.000","0.000","4.500","6.000","37.500","53.500","2.500"
"C0D540","2022-09-13 00:50:00","227.000","5.000","0.500","8.000","23.000","30.500","78.000","4.500"
"C1E670","2022-09-13 00:50:00","1209.000","6.500","1.000","13.000","23.000","60.000","85.500","5.000"
"C0G920","2022-09-13 00:50:00","42.000","-998.000","-998.000","-998.000","-998.000","0.000","3.500","0.000"
"81AH60","2022-09-13 00:50:00","34.000","-998.000","-998.000","-998.000","-998.000","6.500","43.000","0.000"
"C0R580","2022-09-13 00:50:00","10.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0S810","2022-09-13 00:50:00","65.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0SA20","2022-09-13 00:50:00","857.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"CM0140","2022-09-13 00:50:00","26.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"81V830","2022-09-13 00:50:00","567.000","-998.000","-998.000","-998.000","-998.000","0.500","0.500","0.000"
"C1C510","2022-09-13 00:50:00","106.000","2.000","0.000","2.500","2.500","3.000","27.000","0.500"
"A0A460","2022-09-13 00:50:00","424.400","1.600","0.600","4.600","19.400","71.600","103.400","1.200"
"C0I360","2022-09-13 00:50:00","300.000","0.000","0.000","0.000","1.500","14.000","14.500","0.000"
"O1D570","2022-09-13 00:50:00","84.000","0.000","0.000","0.000","3.000","3.000","105.000","0.000"
"O1V540","2022-09-13 00:50:00","565.900","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"01A420","2022-09-13 00:50:00","600.000","0.000","0.000","1.000","11.000","68.000","97.000","0.000"
"CAP050","2022-09-13 00:50:00","64.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0UA20","2022-09-13 00:50:00","2619.000","0.500","0.000","2.000","10.500","24.500","58.500","0.500"
"C0M850","2022-09-13 00:50:00","695.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0F9V0","2022-09-13 00:50:00","525.000","-998.000","-998.000","-998.000","-998.000","5.000","5.500","0.000"
"81AH90","2022-09-13 00:50:00","253.000","3.500","0.500","5.000","39.500","127.000","181.500","3.500"
"C0T900","2022-09-13 00:50:00","160.000","-998.000","-998.000","-998.000","-998.000","0.500","0.500","0.000"
"CAA040","2022-09-13 00:50:00","71.000","5.500","0.000","5.500","6.500","35.500","52.500","5.500"
"C0K440","2022-09-13 00:50:00","35.000","-998.000","-998.000","-998.000","-998.000","0.500","0.500","0.000"
"C0Z250","2022-09-13 00:50:00","1124.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"81V870","2022-09-13 00:50:00","292.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"81H970","2022-09-13 00:50:00","304.000","0.000","0.000","0.000","2.000","18.000","18.500","0.000"
"81D750","2022-09-13 00:50:00","1205.000","7.500","1.500","14.000","27.000","70.500","88.000","7.000"
"72N240","2022-09-13 00:50:00","2.000","-998.000","-998.000","-998.000","-998.000","0.000","1.000","0.000"
"81I550","2022-09-13 00:50:00","421.000","0.000","0.000","0.000","1.500","6.500","9.000","0.000"
"C1V580","2022-09-13 00:50:00","1656.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"CAE020","2022-09-13 00:50:00","32.000","0.000","0.000","1.000","1.000","1.000","47.000","0.000"
"01S360","2022-09-13 00:50:00","480.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0V740","2022-09-13 00:50:00","60.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0S940","2022-09-13 00:50:00","150.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"A1AC40","2022-09-13 00:50:00","103.000","6.000","0.000","7.000","9.500","62.000","88.500","3.500"
"C0A970","2022-09-13 00:50:00","96.000","1.000","0.000","3.000","3.000","9.500","11.500","0.500"
"C0M700","2022-09-13 00:50:00","150.000","-998.000","-998.000","-998.000","-998.000","5.500","5.500","0.000"
"82H840","2022-09-13 00:50:00","390.000","-998.000","-998.000","-998.000","-998.000","13.500","14.000","0.000"
"C0U990","2022-09-13 00:50:00","31.000","1.000","0.000","1.500","4.500","29.000","36.500","1.000"
"01L390","2022-09-13 00:50:00","725.000","-998.000","-998.000","-998.000","-998.000","2.000","2.000","0.000"
"CAD020","2022-09-13 00:50:00","172.000","1.500","0.000","4.000","6.000","7.500","62.000","1.000"
"01T230","2022-09-13 00:50:00","180.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"81H900","2022-09-13 00:50:00","440.000","0.000","0.000","0.000","1.000","3.500","3.500","0.000"
"01E290","2022-09-13 00:50:00","269.000","0.000","0.000","1.000","2.000","9.000","31.000","0.000"
"CAF100","2022-09-13 00:50:00","14.000","-998.000","-998.000","-998.000","-998.000","0.000","11.000","0.000"
"C1R630","2022-09-13 00:50:00","60.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0M710","2022-09-13 00:50:00","15.000","-998.000","-998.000","-998.000","-998.000","0.000","5.000","0.000"
"C0V490","2022-09-13 00:50:00","20.000","-998.000","-998.000","-998.000","-998.000","0.000","0.500","0.000"
"CAL100","2022-09-13 00:50:00","8.000","-998.000","-998.000","-998.000","-998.000","0.000","2.000","0.000"
"C0D690","2022-09-13 00:50:00","20.000","-998.000","-998.000","-998.000","-998.000","0.000","17.500","0.000"
"01P770","2022-09-13 00:50:00","61.100","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0M650","2022-09-13 00:50:00","20.000","-998.000","-998.000","-998.000","-998.000","0.500","1.000","0.000"
"C0K280","2022-09-13 00:50:00","23.000","-998.000","-998.000","-998.000","-998.000","0.000","5.000","0.000"
"C0X310","2022-09-13 00:50:00","9.000","-998.000","-998.000","-998.000","-998.000","0.000","1.500","0.000"
"C0A9C0","2022-09-13 00:50:00","35.000","4.500","0.500","8.000","19.500","67.500","98.000","3.500"
"C0E930","2022-09-13 00:50:00","26.000","-998.000","-998.000","-998.000","-998.000","0.000","54.500","0.000"
"C1F9F1","2022-09-13 00:50:00","500.000","0.000","0.000","0.500","3.500","16.500","18.000","0.000"
"A1AD00","2022-09-13 00:50:00","489.000","1.500","0.000","4.000","9.500","39.000","59.500","1.500"
"467540","2022-09-13 00:50:00","8.100","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0E730","2022-09-13 00:50:00","26.000","0.500","0.500","0.500","0.500","1.500","79.500","0.500"
"A0A9M0","2022-09-13 00:50:00","24.100","0.500","0.000","0.500","13.000","63.000","88.500","0.500"
"A2C560","2022-09-13 00:50:00","121.000","0.000","0.000","2.000","4.000","5.000","42.000","0.000"
"81D600","2022-09-13 00:50:00","446.000","3.000","0.000","16.500","55.000","87.500","134.000","2.500"
"01L480","2022-09-13 00:50:00","545.000","0.000","0.000","0.000","1.000","7.000","7.000","0.000"
"A0W100","2022-09-13 00:50:00","2.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0R660","2022-09-13 00:50:00","20.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"01A160","2022-09-13 00:50:00","250.000","-998.000","-998.000","-998.000","-998.000","14.000","69.000","0.000"
"C1U670","2022-09-13 00:50:00","105.000","-998.000","-998.000","-998.000","-998.000","35.000","45.000","0.000"
"00Q070","2022-09-13 00:50:00","25.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"467620","2022-09-13 00:50:00","324.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C1Z120","2022-09-13 00:50:00","62.000","-998.000","-998.000","-998.000","-998.000","0.000","0.500","0.000"
"C0M640","2022-09-13 00:50:00","155.000","-998.000","-998.000","-998.000","-998.000","2.500","2.500","0.000"
"12Q980","2022-09-13 00:50:00","16.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"01A130","2022-09-13 00:50:00","250.000","1.000","0.000","2.000","3.000","54.000","71.000","1.000"
"C1U880","2022-09-13 00:50:00","8.000","6.500","0.500","9.000","15.500","44.500","47.500","6.000"
"CAA090","2022-09-13 00:50:00","60.000","3.500","1.500","6.500","7.500","42.000","68.500","3.000"
"21C140","2022-09-13 00:50:00","350.000","9.500","0.000","16.000","27.000","109.500","141.000","8.500"
"00H810","2022-09-13 00:50:00","684.000","-998.000","-998.000","-998.000","-998.000","4.000","4.000","0.000"
"CAF080","2022-09-13 00:50:00","208.000","-998.000","-998.000","-998.000","-998.000","0.000","6.000","0.000"
"C0UA30","2022-09-13 00:50:00","1397.000","1.000","0.500","3.500","8.000","29.500","66.000","1.000"
"C0I080","2022-09-13 00:50:00","536.000","0.000","0.000","0.000","3.500","12.000","21.000","0.000"
"467530","2022-09-13 00:50:00","2413.400","0.500","0.500","6.000","8.500","24.500","25.500","0.500"
"01O760","2022-09-13 00:50:00","240.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"21C080","2022-09-13 00:50:00","620.000","11.000","0.000","25.000","57.500","190.500","236.500","10.500"
"CAB030","2022-09-13 00:50:00","107.000","0.500","0.000","0.500","0.500","60.000","65.000","0.500"
"C0A550","2022-09-13 00:50:00","422.000","12.000","2.000","14.500","18.500","56.000","78.500","12.000"
"CAN050","2022-09-13 00:50:00","34.000","-998.000","-998.000","-998.000","-998.000","0.500","2.000","0.000"
"C0G830","2022-09-13 00:50:00","27.000","-998.000","-998.000","-998.000","-998.000","0.000","1.000","0.000"
"C0K330","2022-09-13 00:50:00","38.000","-998.000","-998.000","-998.000","-998.000","0.500","3.000","0.000"
"C0E830","2022-09-13 00:50:00","37.000","-998.000","-998.000","-998.000","-998.000","0.000","33.000","0.000"
"01H470","2022-09-13 00:50:00","1666.000","0.000","0.000","0.000","10.000","30.000","31.000","0.000"
"01AG00","2022-09-13 00:50:00","13.000","1.000","0.000","3.000","3.000","45.000","61.000","1.000"
"81M690","2022-09-13 00:50:00","179.000","-998.000","-998.000","-998.000","-998.000","4.500","4.500","0.000"
"C0R720","2022-09-13 00:50:00","214.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0K470","2022-09-13 00:50:00","97.000","-998.000","-998.000","-998.000","-998.000","0.000","0.500","0.000"
"C0R800","2022-09-13 00:50:00","131.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"01D180","2022-09-13 00:50:00","560.000","6.000","0.000","15.000","62.000","154.000","185.000","6.000"
"C1Z140","2022-09-13 00:50:00","950.000","-998.000","-998.000","-998.000","-998.000","0.500","0.500","0.000"
"01R000","2022-09-13 00:50:00","420.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"CM0180","2022-09-13 00:50:00","313.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C1D630","2022-09-13 00:50:00","462.000","0.500","0.500","1.000","2.500","9.000","57.000","0.500"
"A1AD10","2022-09-13 00:50:00","769.000","2.500","0.000","4.000","9.500","55.500","86.500","2.500"
"72D080","2022-09-13 00:50:00","1048.000","3.500","0.500","15.500","77.000","134.500","178.500","2.500"
"C0Z280","2022-09-13 00:50:00","224.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"81M730","2022-09-13 00:50:00","535.000","-998.000","-998.000","-998.000","-998.000","3.500","4.000","0.000"
"C0AJ10","2022-09-13 00:50:00","20.000","1.000","0.000","1.500","1.500","5.000","5.500","0.000"
"C0R490","2022-09-13 00:50:00","49.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"01E170","2022-09-13 00:50:00","229.000","3.000","0.000","5.000","6.000","34.000","68.000","3.000"
"C0B010","2022-09-13 00:50:00","38.000","1.500","0.500","1.500","1.500","44.500","48.000","1.500"
"C0K480","2022-09-13 00:50:00","56.000","-998.000","-998.000","-998.000","-998.000","0.000","2.500","0.000"
"CAN120","2022-09-13 00:50:00","49.000","-998.000","-998.000","-998.000","-998.000","0.000","2.500","0.000"
"C0F850","2022-09-13 00:50:00","379.000","-998.000","-998.000","-998.000","-998.000","12.000","13.500","0.000"
"81I530","2022-09-13 00:50:00","1179.000","0.000","0.000","0.500","3.500","11.500","13.000","0.000"
"C0G800","2022-09-13 00:50:00","15.000","-998.000","-998.000","-998.000","-998.000","0.000","3.000","0.000"
"C0U890","2022-09-13 00:50:00","116.000","0.000","0.000","0.000","2.500","25.500","32.500","0.000"
"C0F860","2022-09-13 00:50:00","2215.000","0.500","0.000","1.000","8.500","11.500","13.500","0.000"
"81T900","2022-09-13 00:50:00","179.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"A1AG70","2022-09-13 00:50:00","81.000","3.500","0.000","3.500","10.500","41.500","60.500","3.500"
"C0I390","2022-09-13 00:50:00","1184.000","1.500","0.500","1.500","2.500","9.000","9.500","1.000"
"467060","2022-09-13 00:50:00","24.900","0.000","0.000","0.000","1.000","23.000","25.000","0.000"
"C0E520","2022-09-13 00:50:00","320.000","0.500","0.000","4.000","11.000","38.500","49.500","0.500"
"01E270","2022-09-13 00:50:00","275.000","1.000","0.000","3.000","7.000","32.000","45.000","0.000"
"C0FA00","2022-09-13 00:50:00","983.000","0.000","0.000","1.500","2.500","25.500","25.500","0.000"
"C0AI40","2022-09-13 00:50:00","12.000","0.500","0.000","4.000","10.500","26.000","55.500","0.000"
"A1AB20","2022-09-13 00:50:00","31.000","0.000","0.000","0.000","2.000","20.000","40.500","0.000"
"U2HA30","2022-09-13 00:50:00","772.000","0.000","0.000","0.000","6.500","25.000","31.500","0.000"
"C0A920","2022-09-13 00:50:00","196.000","-998.000","-998.000","-998.000","-998.000","7.500","18.000","0.000"
"CAG080","2022-09-13 00:50:00","30.000","-998.000","-998.000","-998.000","-998.000","0.000","5.500","0.000"
"C1Z110","2022-09-13 00:50:00","680.000","-998.000","-998.000","-998.000","-998.000","1.500","1.500","0.000"
"C0A940","2022-09-13 00:50:00","49.000","-998.000","-998.000","-998.000","-998.000","25.500","48.000","0.000"
"CAQ020","2022-09-13 00:50:00","38.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"NUP490","2022-09-13 00:50:00","55.000","0.000","0.000","0.000","1.000","67.000","71.000","0.000"
"C0AJ50","2022-09-13 00:50:00","30.000","-998.000","-998.000","-998.000","-998.000","5.000","6.500","0.000"
"C0U980","2022-09-13 00:50:00","573.000","6.000","2.000","10.500","19.000","80.500","105.500","5.500"
"C0AH70","2022-09-13 00:50:00","34.000","2.500","0.000","4.000","9.000","32.000","47.000","2.500"
"81H880","2022-09-13 00:50:00","1080.000","0.000","0.000","0.000","1.000","26.500","28.000","0.000"
"C0M760","2022-09-13 00:50:00","40.000","-998.000","-998.000","-998.000","-998.000","0.500","4.000","0.000"
"C0O950","2022-09-13 00:50:00","4.000","-998.000","-998.000","-998.000","-998.000","0.000","0.500","0.000"
"C1I220","2022-09-13 00:50:00","1098.000","0.000","0.000","0.000","1.500","8.500","9.000","0.000"
"C0A9F0","2022-09-13 00:50:00","35.000","6.000","1.000","8.500","12.500","40.000","56.500","5.500"
"C0I460","2022-09-13 00:50:00","110.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"01P390","2022-09-13 00:50:00","90.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"01S860","2022-09-13 00:50:00","220.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"01Q360","2022-09-13 00:50:00","140.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"01U120","2022-09-13 00:50:00","60.000","-998.000","-998.000","-998.000","-998.000","41.000","51.000","0.000"
"81T880","2022-09-13 00:50:00","13.000","0.000","0.000","0.000","1.000","1.000","1.000","0.000"
"467050","2022-09-13 00:50:00","20.600","-998.000","-998.000","-998.000","-998.000","0.000","7.500","0.000"
"CAE110","2022-09-13 00:50:00","42.000","-998.000","-998.000","-998.000","-998.000","0.000","37.000","0.000"
"C0R190","2022-09-13 00:50:00","32.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"CAE080","2022-09-13 00:50:00","64.000","-998.000","-998.000","-998.000","-998.000","0.000","40.000","0.000"
"C1F941","2022-09-13 00:50:00","2620.000","0.500","0.500","6.000","20.000","50.000","52.500","0.500"
"C0F930","2022-09-13 00:50:00","100.000","-998.000","-998.000","-998.000","-998.000","0.000","13.000","0.000"
"72K220","2022-09-13 00:50:00","60.000","-998.000","-998.000","-998.000","-998.000","0.000","2.500","0.000"
"C0K500","2022-09-13 00:50:00","12.000","-998.000","-998.000","-998.000","-998.000","0.000","0.500","0.000"
"01U450","2022-09-13 00:50:00","160.000","0.000","0.000","2.000","11.000","26.000","29.000","0.000"
"01E400","2022-09-13 00:50:00","99.500","1.000","0.000","2.000","4.000","12.000","71.000","0.000"
"C1T810","2022-09-13 00:50:00","2049.000","0.000","0.000","0.000","1.000","4.000","4.500","0.000"
"C0O990","2022-09-13 00:50:00","18.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0E430","2022-09-13 00:50:00","258.000","4.000","0.000","5.000","6.000","31.500","66.000","4.000"
"C0D390","2022-09-13 00:50:00","146.000","2.000","0.000","4.500","41.000","50.000","102.000","2.000"
"C1I500","2022-09-13 00:50:00","2017.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0R350","2022-09-13 00:50:00","35.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"CAN060","2022-09-13 00:50:00","66.000","-998.000","-998.000","-998.000","-998.000","0.000","0.500","0.000"
"CAJ010","2022-09-13 00:50:00","130.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"O1R450","2022-09-13 00:50:00","114.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0C670","2022-09-13 00:50:00","250.000","3.000","0.000","6.000","12.500","21.500","75.000","0.500"
"C0UA60","2022-09-13 00:50:00","566.000","0.000","0.000","1.000","3.000","14.500","15.500","0.000"
"C0S900","2022-09-13 00:50:00","27.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0V720","2022-09-13 00:50:00","15.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0C480","2022-09-13 00:50:00","105.000","0.500","0.000","1.500","3.500","12.000","58.500","0.500"
"C0SA00","2022-09-13 00:50:00","466.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"G2M350","2022-09-13 00:50:00","26.000","-998.000","-998.000","-998.000","-998.000","1.000","3.000","0.000"
"CAN130","2022-09-13 00:50:00","2.300","-998.000","-998.000","-998.000","-998.000","0.000","1.500","0.000"
"72AI40","2022-09-13 00:50:00","40.000","0.500","0.000","0.500","1.500","15.000","35.000","0.000"
"C0Z300","2022-09-13 00:50:00","182.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"A1A9Y0","2022-09-13 00:50:00","28.000","4.500","0.000","6.500","10.500","34.500","47.500","4.500"
"C1H000","2022-09-13 00:50:00","2454.000","0.500","0.000","1.000","2.000","4.500","6.500","0.500"
"C0H9A0","2022-09-13 00:50:00","1595.000","0.000","0.000","1.000","3.500","21.000","24.500","0.000"
"C0S840","2022-09-13 00:50:00","22.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"C0Z150","2022-09-13 00:50:00","27.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"A0W030","2022-09-13 00:50:00","6.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"12Q970","2022-09-13 00:50:00","16.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"467110","2022-09-13 00:50:00","48.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"01S440","2022-09-13 00:50:00","465.000","-998.000","-998.000","-998.000","-998.000","0.000","0.000","0.000"
"CAF030","2022-09-13 00:50:00","195.000","-998.000","-998.000","-998.000","-998.000","0.500","5.500","0.000"
"21D160","2022-09-13 00:50:00","1620.000","4.500","0.000","15.500","56.500","118.000","143.000","4.500"
"A1AC60","2022-09-13 00:50:00","44.000","4.000","0.000","4.500","5.000","33.000","49.500","4.000"
"C1I230","2022-09-13 00:50:00","837.000","-998.000","-998.000","-998.000","-998.000","2.000","2.500","0.000"
"C0M410","2022-09-13 00:50:00","245.000","-998.000","-998.000","-998.000","-998.000","5.000","5.000","0.000"
"C1M620","2022-09-13 00:50:00","1252.000","0.000","0.000","0.500","4.000","24.000","27.500","0.000"
"C0AJ20","2022-09-13 00:50:00","50.000","-998.000","-998.000","-998.000","-998.000","11.500","13.000","0.000"
"81D690","2022-09-13 00:50:00","1244.000","9.500","1.500","20.000","38.500","112.500","144.000","9.000"
