shelter_name,shelter_address,capacity,risk_level,buffer_distance,longitude,latitude
三興村辦公處暨社區活動中心,陳厝寮37號,124,High,500,196577.406675332,2606049.9804700334
朝陽國小,扶朝76號,100,High,500,177006.61035708027,2606145.5812826985
東榮村辦公處暨嘉義縣長壽會館,中庄130號,109,Safe,0,192279.50177602985,2606088.449540337
瑞峰社區活動中心,生毛樹12號,50,Low,2000,216045.83737611055,2606025.0866858927
民雄國中-室外,西安路147號,170,Safe,0,190860.58149425546,2606127.338550542
民雄國中-室內,西安路147號,187,Safe,0,190860.58149425546,2606127.338550542
北美國小-室內,崙陽村122號,60,High,500,178927.51731307685,2606187.0710390992
北美國小-室外,122號,670,High,500,178927.51731307685,2606187.0710390992
東榮國小-室外,105號,200,Safe,0,192310.34710311543,2606143.7010219083
東榮國小-室內,105號,200,Safe,0,192310.34710311543,2606143.7010219083
三興國小-室外,陳厝寮55號,150,Medium,1000,197108.63388991888,2606147.721774949
三興國小-室內,陳厝寮55號,200,Medium,1000,197108.63388991888,2606147.721774949
大南國小[室外],大草埔15號,150,High,500,204499.92478797768,2606145.0237976923
新港國中室內,福德路106號,760,Safe,0,183010.32103052948,2606271.915605976
新港國中室外,福德路106號,1000,Safe,0,183010.32103052948,2606271.915605976
菁埔國小二樓活動中心,菁埔村130-3號,90,Safe,0,188480.12734980273,2606279.1293125674
菁埔國小操場,菁埔村130-3號,99,Safe,0,188480.12734980273,2606279.1293125674
尖山國小,大山村大山路6號,100,Safe,0,170668.6303102909,2606544.0440616044
桐林活動中心,太平巷57-1號,150,Medium,1000,237201.285920622,2606344.7808250394
藝術高中室內,藝高路1號,600,Safe,0,183542.19658001646,2606490.9865112663
藝術高中室外,藝高路1號,1000,Safe,0,183542.19658001646,2606490.9865112663
內茅埔營林區,綠美巷13號,300,High,500,237179.65402376352,2606356.206095563
太平社區活動中心,大坪4號,50,Low,2000,209870.66179061556,2606461.5413798057
太平國小[室外],大坪4號,200,Low,2000,209870.66179061556,2606461.5413798057
豐收村辦公處暨社區活動中心,好收148-1號,91,Safe,0,193914.72567960256,2606547.2244531927
東埔基督長老教會,高平巷78號,150,Medium,1000,242523.7335448738,2606491.8119160733
水仙宮室外,5鄰舊南港59號,2000,High,500,179438.8878451972,2606670.230534932
東興村辦公處暨社區活動中心,葉子寮28-1號,64,High,500,198794.6911546217,2606595.780096954
東埔國小,開高巷63號,15,Medium,1000,242577.74444703956,2606509.281488685
六興宮室外,溪北65號,500,High,500,180000.66283594305,2606706.847951607
六興宮室內,溪北65號,500,High,500,180000.66283594305,2606706.847951607
古民國小室內,古民161號,120,Safe,0,183553.36101489636,2606701.3570727576
古民國小室外,古民161號,1000,Safe,0,183553.36101489636,2606701.3570727576
台興國小,台興路130號,400,High,500,162452.82978473254,2606813.729566506
福權村辦公處暨社區活動中心,福權26號,31,Safe,0,190056.42837322212,2606706.4929962335
碧湖社區活動中心,堀尺嶺9-1號,50,Low,2000,211699.06172487236,2606866.39126844
北港國中,民生路102號,300,High,500,178461.0302987487,2607101.917217474
大興國小,大溝村大溝路1號　,300,Low,2000,169406.36458238363,2607215.4507295256
西衛社區活動中心,西衛里84號,80,Safe,0,104260.97379223356,2607741.607706627
南陽國小,光明路59號,500,High,500,178645.21606798604,2607189.617012512
東埔活動中心,開高巷58號,600,High,500,241535.26481284702,2607027.229445999
文光國小過港分校,119號,300,Medium,1000,167592.17803456716,2607350.929709028
頂崙村辦公處暨社區活動中心,崙子頂25-1號,40,Safe,0,192621.0899830772,2607283.1655096677
勞工育樂中心,澎湖縣馬公市大賢街160號,100,Safe,0,103588.7683312284,2607914.48469662
朝天宮厚生大樓,厚生路15號,1000,High,500,179054.36047430494,2607353.7506518643
八里灣基督長老教會,16鄰豐里49之1號,0,High,500,299600.2361294331,2607276.869381559
興仁國小教室,烏崁里129號,300,Safe,0,105143.10227658949,2608142.7126309816
澎湖科技大學學生活動中心,澎湖縣馬公市六合路300號,400,Safe,0,103662.89851175807,2608179.604709729
寮頂村集會所,頂寮59-3號,15,Safe,0,191499.51847053922,2607619.8477163482
鐵線社區活動中心,鐵線里4-5號,230,Safe,0,105093.4800806182,2608287.211930614
文澳國小體育館,文學路221號,190,Safe,0,103920.4680050643,2608409.658541527
水林國中,水北村水林路104號,500,Safe,0,173177.11874575278,2607915.040555844
水燦林國小,水北村水林路6號,300,Safe,0,173126.19484817763,2607937.458289862
水林鄉公所,水北村水林路12號　,100,Safe,0,173034.43895279866,2607960.0910557625
中正國中體育館,光華里101號,300,Safe,0,103993.15230358107,2608530.78586675
山水國小活動中心,山水里140號,500,Safe,0,105218.6287267301,2608551.8325917996
湖西國中活動中心,湖西村43-1號,300,Safe,0,112150.82441262409,2608484.8340143105
建國國中,大同路468號,500,Medium,1000,178098.0964028798,2608033.9914049814
富民社區活動中心,2鄰中正路一段208之1號,30,Medium,1000,288226.70197363914,2607929.333227852
金湖國小,民主路15號,100,Low,2000,163659.81653884327,2608150.656410571
巨人中學,大同路647號,200,Medium,1000,177414.55218291061,2608114.893156835
東衛國小活動中心,東衛里170號,310,Safe,0,104494.85433109858,2608669.7927753483
崇文國小,崇文路二段285號,500,Medium,1000,165986.08392341866,2608199.2378369365
港西避難所,海豐路2-6號,50,Medium,1000,163066.47603687795,2608249.530544317
港西龍台宮,三民路1號,100,Medium,1000,163011.36710517888,2608252.2948710267
北港鎮公所,北辰路1號,100,High,500,178793.25734567016,2608241.013424237
鎮北村辦公處暨社區活動中心,土庫子24-2號,75,Medium,1000,193839.5199091571,2608230.8534939718
馬遠社區活動中心,1鄰5號,120,High,500,287006.4934511435,2608210.4723571897
馬遠國民小學,2鄰馬遠39號,200,High,500,286943.3089360346,2608210.866290246
水燦林國小水林校區,水北村文化路45號,300,Safe,0,173118.25778997183,2608369.4275965705
龍眼社區活動中心,龍眼林3-1號,50,Low,2000,210916.66724430778,2608230.605230801
梅圳國小[室外],三源23號,150,High,500,208160.72633917435,2608249.3061589836
柳溝國小室外,南靖厝5號,1000,Safe,0,190213.3741373224,2608338.7014984787
北辰國小,成功路30號,1000,High,500,178824.74313922192,2608418.059025051
富源社區活動中心,10鄰學士路31號,30,Low,2000,288368.64796110877,2608295.15838737
富源消防分隊,9鄰中正路157號,75,Low,2000,288419.6259741326,2608317.440952981
澎南國中活動中心,五德里41號,300,Safe,0,104406.82997847121,2609058.3834974086
北港高中,成功路26號,1000,High,500,179019.1178401393,2608505.713490598
樹腳社區活動中心　,樹腳里大庄2-1號,200,Low,2000,176038.67634620078,2608553.7126299036
過溝社區活動中心,樹腳里過溝42-2號,100,Safe,0,175865.7093013976,2608665.3387485123
風櫃國小活動中心,風櫃里66號,200,Safe,0,105163.95587855755,2609217.025269312
北港農工,太平路80號,1000,High,500,179469.2648580533,2608713.9583994043
白坑社區活動中心,白坑村1-3號,20,Safe,0,113486.10141500094,2609336.3233291144
富興社區活動中心,13鄰東興路134號,30,Low,2000,289571.87411360134,2608752.414481564
口湖鄉民眾服務站,7鄰中正路一段112號,50,Low,2000,166857.99379349296,2608973.839843062
口湖鄉公所,中正路一段118號,50,Low,2000,166889.70472330548,2609039.4464259003
鼎灣社區活動中心,鼎灣村37號,55,Safe,0,111374.05431201088,2609478.0518200975
梅山國小[室外],中山路28之1號,300,Medium,1000,204937.22609549735,2608912.277869453
鎖港里社區活動中心,鎖港里633號,230,Safe,0,104228.58779051909,2609614.038322644
太武社區活動中心,太武村14-1號,20,Safe,0,109160.05056792582,2609632.1472446816
沙港社區農漁民活動中心,澎湖縣湖西鄉沙港村75-1號,500,Safe,0,112467.62934018529,2609600.6466436405
湖西鄉公所,澎湖縣湖西鄉湖西村43之11號,100,Safe,0,112580.54804652094,2609666.047592389
草嶺山莊,草嶺村56號,100,Medium,1000,219033.29580293858,2609086.0291795665
北寮社區活動中心,北寮村25-2號,30,Safe,0,114143.26589108017,2609740.0537227644
梅山國中[室外],健康街136號,300,High,500,205163.03450069804,2609321.3379640663
口湖國小,文明路103巷46號,100,Low,2000,166707.42243082996,2609492.13259495
梅北國小[室外],民生街1號,300,High,500,204254.78593114892,2609368.450541599
潭邊社區活動中心,潭邊村53號,105,Safe,0,111439.92709305356,2609964.8258504197
辰光國小,新厝49號,100,Medium,1000,180411.98251144442,2609473.608881156
口湖國中,文明路133巷20號,100,Low,2000,166781.36895865714,2609589.6165204626
復興國小室內,北崙75-4號,40,High,500,184393.98351354882,2609754.2101631546
復興國小室外,南港58號,100,High,500,184393.98351354882,2609754.2101631546
中林國小室外,147號,900,High,500,196590.79626124818,2609715.6131293443
神木活動中心,民和巷27-1號,150,High,500,238756.93927654883,2609648.9079243457
和社台大實驗林,同和巷45號,100,High,500,238646.41972681473,2609928.1726826136
嘉義縣大林鎮精忠營區,嘉義縣大林鎮過溪里崎頂1號精忠營區,100,High,500,202378.86852810395,2610016.763671232
僑美國小,華勝路655號,100,Low,2000,178767.49135323835,2610117.3451467426
同富國中 -禮堂,同和巷7號,100,High,500,238633.83449892848,2610018.326062596
美林國小室外,78-3號,250,Low,2000,186665.3680384959,2610171.5642713094
南寮社區活動中心,南寮村121-5號,80,Safe,0,107946.32144257618,2610807.022196344
隘門國小多元化教室,隘門村41-1號,75,Safe,0,108784.00631251541,2610865.364106279
華南國小,華南路28號,50,Medium,1000,206595.14800008066,2610391.2345957663
華山禾園,華山77號,40,High,500,208340.34372626146,2610386.15322119
埔南社區活動中心,外埔路126號,50,Safe,0,167402.4988496689,2610675.12089048
尖山社區活動中心,尖山村5鄰45-1號,53,Safe,0,108531.38662076724,2611133.665970653
光復自強外役監獄,建國路一段1號,300,Medium,1000,292097.9957521698,2610564.600694432
保安宮,6鄰59號,50,Safe,0,164457.17077863286,2610779.236099978
成功社區活動中心,成功村80-2號,95,Safe,0,114177.17318535259,2611190.842661364
鄉村休閒農莊,華山89號,20,High,500,207881.75252402265,2610620.0312092826
大林鎮運動公園,新興街138號,1200,Medium,1000,194706.8070681196,2610670.8306536432
花東山琉璃禪寺,建國路一段 26之2號,50,High,500,292475.2200848478,2610698.585957413
好收國小,好收里好收路20號,100,Safe,0,176540.33206957282,2610876.933964927
平林國小室外,民權路80號,900,High,500,195053.66539675824,2610795.550988229
大林鎮老人體育活動中心,新興街116號,130,Medium,1000,194727.12513212953,2610807.8577491394
頂湖國小,6鄰121號,100,Safe,0,166225.85224605864,2610954.6062093475
鎮安宮,6鄰109之2號,300,Safe,0,166225.85224605864,2610954.6062093475
西溪國小視聽教室,西溪村130號,55,Safe,0,114230.06349825609,2611389.739385521
大美活動中心,1鄰33號,40,High,500,199411.984027077,2610923.7741552377
豐濱國中禮堂,光豐路26號,0,High,500,303251.58573936316,2610955.3925612294
溪口鄉老人文康中心,中山路91號,40,Low,2000,187932.9548015406,2611096.0719522987
大林國小室外,中正路423號,1200,Medium,1000,194238.3514201844,2611097.6565213064
山田民宿,華山109號,20,High,500,207107.4233259316,2611065.262195454
溪口鄉公所三樓禮堂,中山路89號3樓,80,Medium,1000,187980.8429970488,2611149.581131964
北極殿香客大樓,中正路182號,100,Medium,1000,188201.41074681215,2611275.34138154
溪口國小室內,中山路53號,50,Medium,1000,188179.0912776568,2611354.9526927047
溪口國小室外,中山路53號,850,Medium,1000,188179.0912776568,2611354.9526927047
宏仁國小,灣東村宏仁路30號,300,Medium,1000,172420.12270041567,2611463.0700579057
碧清寺,灣東村宏仁路38號,350,Medium,1000,172450.91596594307,2611496.131859138
三和國小室外,中興路二段937號,900,Medium,1000,197811.6121852241,2611460.985593311
柴林國小室外,107號,250,High,500,185869.4594447288,2611517.5247884123
石壁避難所,草嶺村石壁921地震時設置所以並無地址,20,Safe,0,220344.6896724288,2611519.650618023
大富國小,明德路29巷12號,80,Medium,1000,289890.75414091244,2611588.325410638
外湖避難所,草嶺村外湖原外湖公厝所以並無地址,20,Safe,0,217181.2872763767,2611581.790194513
排路國小室外,231號,400,High,500,191037.26504294737,2611962.9834793853
桂林國小,桂林村95號,150,High,500,209988.21296868747,2612109.1540916422
東榮國小,溝皂里174號,100,Safe,0,177904.88405853312,2612320.9587347694
排路社區活動中心,排路里167號,70,High,500,191252.8611671703,2612283.281096997
埔北社區活動中心,林圍路39-2號,60,Safe,0,167412.58816389556,2612458.734175945
興安府,林圍路35號,100,Safe,0,167412.58816389556,2612458.734175945
興昌國小,南昌路6號,100,Medium,1000,203060.0922666443,2612384.5029973076
望鄉基督長老教會,望和巷35號,50,High,500,238388.44561171145,2612406.8849643124
久美基督長老教會,美信巷31號,200,Medium,1000,238242.01746068706,2612409.660000389
望鄉活動中心,望和巷10號,100,Medium,1000,238421.46061942662,2612476.7368378397
久美國小,美信巷54號,200,Medium,1000,238265.1698656302,2612522.708797122
仁德國小,內寮村內寮路6號,200,Low,2000,183815.5554931611,2612747.0303680394
游東村活動中心,73-1號,25,Medium,1000,188958.28574645877,2612794.4946174184
社團國小室外,下林頭51號,500,Low,2000,198561.1959136693,2612765.1269590966
下崙福安宮（香客大樓）,福安路24號,300,Safe,0,164478.94099295675,2612979.557627887
久美活動中心,美信巷55-1號,300,Medium,1000,238223.67353122693,2612818.312299122
永光老人養護中心,光興路20號,2,Medium,1000,204939.3021587675,2612991.8857716005
誠正國小,蘇秦村蘇秦路1號,300,Medium,1000,174653.9735469079,2613201.235165136
忠孝國小,龍岩村148號,200,Safe,0,180062.30759694648,2613185.383721874
育英國小,番溝84號,100,Low,2000,176389.7714679693,2613402.800706996
永光國小,文昌路84號,100,High,500,204411.0963641311,2613664.863396925
城前社區活動中心,17-1號,74,Safe,0,106660.70078440031,2614328.600743676
振興宮,光昌路158號,20,High,500,204288.8964864724,2613742.7674420644
羅娜天主教,信筆巷139號,300,High,500,236693.8439345767,2613762.373934908
羅娜國小,信筆巷73號,100,High,500,236765.13492741765,2613841.9326339965
羅娜活動中心,信筆巷30號,100,High,500,236731.88165304856,2613852.040375491
麻園社區活動中心,中洲路41-1號,20,Medium,1000,200412.1567039545,2613932.6246316517
客厝國小,頂寮村頂寮路11號,200,Safe,0,182025.54741369636,2614039.9496488804
羅娜基督長老教會,信筆巷37號,300,Medium,1000,237162.85196963884,2613953.20519407
豐德宮廣場,蘇秦村海豊路56-1號,300,High,500,174037.67954143177,2614389.468239321
外垵社區活動中心,外垵村4-26號,90,Safe,0,99271.04482916315,2614992.772150904
內寮社區活動中心,鯉南路385-16號,15,High,500,214851.0071474178,2614344.7323370557
大興國小,民權街17號,300,High,500,290628.0067362946,2614358.967687572
內垵村?漁民活動中心,內垵村43-5號,100,Safe,0,98343.40373199712,2615102.092172846
舊庄國小,怡然路92號,150,Low,2000,188943.27080448493,2614570.731240963
大興活動中心,民權街37號,100,High,500,290219.4275554622,2614523.9518644437
西嶼國中體育館,池東村213號,300,Safe,0,99213.5937156507,2615358.9365019193
