station_id,station_name,county,town,lat,lon
C0T900,西林,花蓮縣,萬榮鄉,23.8119,121.441458
C1T940,大觀,花蓮縣,萬榮鄉,23.714206,121.373133
C1T950,太安,花蓮縣,萬榮鄉,23.666719,121.370128
C1T970,大農,花蓮縣,光復鄉,23.615233,121.413331
C1T830,布洛灣,花蓮縣,秀林鄉,24.171842,121.571269
C0T820,天祥,花蓮縣,秀林鄉,24.179597,121.495639
C0T870,鯉魚潭,花蓮縣,壽豐鄉,23.935639,121.508944
C0T960,光復,花蓮縣,光復鄉,23.660694,121.424964
C0S810,東河,臺東縣,東河鄉,22.972672,121.303986
C0S830,長濱,臺東縣,長濱鄉,23.286817,121.411975
C1T990,高寮,花蓮縣,玉里鎮,23.394239,121.356808
C0Z020,明里,花蓮縣,富里鄉,23.208717,121.262342
C1Z030,紅葉,花蓮縣,萬榮鄉,23.493119,121.338806
C1Z040,立山,花蓮縣,卓溪鄉,23.443356,121.327375
C1S670,摩天,臺東縣,海端鄉,23.199503,121.027
C0S700,知本,臺東縣,卑南鄉,22.684872,121.005644
C0S710,鹿野,臺東縣,鹿野鄉,22.917711,121.122994
C0T9M0,靜浦,花蓮縣,豐濱鄉,23.455167,121.495028
C0S730,綠島,臺東縣,綠島鄉,22.667203,121.475328
C0S740,池上,臺東縣,池上鄉,23.119628,121.209469
C0S750,向陽,臺東縣,海端鄉,23.248397,120.986133
C0Z050,佳心,花蓮縣,卓溪鄉,23.345667,121.213164
C0Z061,玉里,花蓮縣,玉里鎮,23.3215,121.339656
C0S770,大溪山,臺東縣,太麻里鄉,22.478475,120.943325
C0Z070,舞鶴,花蓮縣,瑞穗鄉,23.468114,121.374069
C1R250,力里,屏東縣,春日鄉,22.428117,120.629228
C0R280,檳榔,屏東縣,滿州鄉,22.076075,120.836794
C1S880,壽卡,臺東縣,達仁鄉,22.238911,120.858903
C0R320,車城,屏東縣,車城鄉,22.0744,120.716247
C0R350,貓鼻頭,屏東縣,恆春鎮,21.921689,120.735817
C0R270,琉球嶼,屏東縣,琉球鄉,22.332244,120.362236
C0A980,社子,臺北市,士林區,25.109508,121.469681
C0A9F0,內湖,臺北市,內湖區,25.079422,121.57545
C0AC70,信義,臺北市,信義區,25.037822,121.564597
C1R290,石門山,屏東縣,牡丹鄉,22.112611,120.756597
C0A550,泰平,新北市,雙溪區,24.971197,121.823711
C0AH00,汐止,新北市,汐止區,25.066881,121.658778
C0AC60,三峽,新北市,三峽區,24.939025,121.369728
C1A9N0,四十份,新北市,新店區,24.934158,121.593283
C0T9A0,月眉山,花蓮縣,壽豐鄉,23.809928,121.539828
C0T9B0,水源,花蓮縣,秀林鄉,23.991861,121.537169
C1E670,南礦,苗栗縣,南庄鄉,24.538278,121.002836
C2F9A0,中竹林,臺中市,太平區,24.103556,120.751061
C1F9J1,清水林,臺中市,太平區,24.071242,120.820419
C1F9B1,桐林,臺中市,霧峰區,24.066172,120.735194
C1F9C1,白冷,臺中市,和平區,24.182844,120.929889
C1F9D1,白毛台,臺中市,新社區,24.158325,120.886933
C1F9E1,龍安,臺中市,新社區,24.1605,120.831961
C1F9F1,伯公龍,臺中市,東勢區,24.272392,120.849047
C1E681,南勢山,苗栗縣,泰安鄉,24.421669,120.923831
C1E691,南湖,苗栗縣,大湖鄉,24.40135,120.837533
C1E701,八卦,苗栗縣,泰安鄉,24.491756,120.927619
C1E711,馬拉邦山,苗栗縣,大湖鄉,24.367306,120.901656
C1E721,泰安,苗栗縣,泰安鄉,24.489017,120.968036
C1F9G1,慶福山,臺中市,東勢區,24.180853,120.848378
C2FA00,烏石坑,臺中市,和平區,24.273503,120.947617
C1I201,中心崙,南投縣,竹山鎮,23.728722,120.712097
C1I211,蘆竹湳,南投縣,中寮鄉,23.934019,120.811994
C1I220,樟湖,南投縣,國姓鄉,23.905333,120.846983
C1I240,外大坪,南投縣,埔里鎮,23.958697,120.917931
C1I250,鯉潭,南投縣,埔里鎮,23.961922,120.991131
C1I260,北坑,南投縣,埔里鎮,23.9246,121.006903
C1I280,埔中,南投縣,名間鄉,23.820778,120.642594
C1I290,豐丘,南投縣,信義鄉,23.668178,120.887417
C1I310,西巒,南投縣,信義鄉,23.754486,120.883956
C1I320,奧萬大,南投縣,仁愛鄉,23.952956,121.178556
C1I330,楓樹林,南投縣,仁愛鄉,23.986803,121.076117
C1I340,新興橋,南投縣,信義鄉,23.563333,120.868728
C1M600,頭凍,嘉義縣,番路鄉,23.406364,120.603339
C1M610,石磐龍,嘉義縣,竹崎鄉,23.496606,120.663506
C1S800,華源,臺東縣,太麻里鄉,22.657883,121.02325
C0S840,南田,臺東縣,達仁鄉,22.279725,120.889208
C0S790,金崙,臺東縣,太麻里鄉,22.538122,120.966875
C1S820,金峰,臺東縣,金峰鄉,22.590969,120.933236
C0T9G0,鳳林山,花蓮縣,鳳林鎮,23.735269,121.420131
C0T9E0,大坑,花蓮縣,壽豐鄉,23.880628,121.581981
C0T9H0,加路蘭山,花蓮縣,豐濱鄉,23.682947,121.5274
C0T9I0,豐濱,花蓮縣,豐濱鄉,23.583897,121.514806
C0T9F0,水璉,花蓮縣,壽豐鄉,23.797131,121.542514
C0T9D0,和中,花蓮縣,秀林鄉,24.266761,121.741031
C0U760,東澳,宜蘭縣,南澳鄉,24.521958,121.833175
C0U770,南澳,宜蘭縣,南澳鄉,24.449347,121.810219
C0AC40,大屯山,臺北市,北投區,25.175675,121.522408
C0F9I0,神岡,臺中市,神岡區,24.272481,120.658314
A1A9S0,湖田國小,臺北市,北投區,25.168595,121.538915
A1A9T0,大屯國小,臺北市,北投區,25.154997,121.503915
A1A9U0,桃源國中,臺北市,北投區,25.134398,121.476914
A1A9V0,北投國小,臺北市,北投區,25.133897,121.498913
A1A9W0,陽明高中,臺北市,士林區,25.092496,121.51671
A1A9X0,太平國小,臺北市,大同區,25.061696,121.511708
A1A9Y0,民生國中,臺北市,松山區,25.059693,121.566707
A1A9Z0,中正國中,臺北市,中正區,25.031696,121.521906
A1AA00,三興國小,臺北市,信義區,25.029194,121.558106
A1AA10,格致國中,臺北市,士林區,25.131395,121.545613
A1AA20,平等國小,臺北市,士林區,25.129193,121.576412
A1AA30,至善國中,臺北市,士林區,25.103294,121.555611
A1AA40,碧湖國小,臺北市,內湖區,25.084692,121.591709
A1AA50,東湖國小,臺北市,內湖區,25.069191,121.615007
A1AA60,留公國中,臺北市,信義區,25.037192,121.585606
A1AA70,舊莊國小,臺北市,南港區,25.039991,121.619405
A1AA80,市政中心,臺北市,信義區,25.038894,121.556406
A1AA90,博嘉國小,臺北市,文山區,25.002193,121.575304
A1AB00,北政國中,臺北市,文山區,24.984393,121.577502
A1AB10,埤腹,臺北市,文山區,24.986395,121.545303
A1AB20,雙園,臺北市,萬華區,25.030298,121.490307
A1AB30,中洲,臺北市,士林區,25.105298,121.474712
A1AB40,玉成,臺北市,南港區,25.052193,121.582507
A1AB50,建國,臺北市,中山區,25.072195,121.528909
A1AB60,福德,臺北市,士林區,25.099395,121.528911
A1AB70,奇岩,臺北市,北投區,25.123897,121.503113
A1AB80,雙溪,臺北市,士林區,25.113593,121.569411
01C400,石門後池,桃園市,龍潭區,24.824459,121.25144
01A210,大豹,新北市,三峽區,24.887277,121.421373
01A440,大桶山,新北市,烏來區,24.876212,121.562992
01A450,坪林(4),新北市,坪林區,24.936401,121.710339
01A410,中正橋,臺北市,中正區,25.021931,121.516401
01B030,五堵,基隆市,七堵區,25.079005,121.696626
01A420,竹子湖,臺北市,士林區,25.162299,121.54405
01A190,碧湖,新北市,坪林區,24.890886,121.745559
01A130,石碇(2),新北市,石碇區,24.991596,121.657883
01A220,三峽,新北市,三峽區,24.938878,121.355555
01A380,瑞芳(2),新北市,瑞芳區,25.110338,121.803301
01A200,火燒寮,新北市,平溪區,24.981089,121.749275
01AG10,熊空山,新北市,三峽區,24.87561,121.451992
01AG00,社后橋,新北市,汐止區,25.063288,121.633793
01AF90,三貂嶺,新北市,瑞芳區,25.059541,121.820556
01A350,富貴角,新北市,石門區,25.288486,121.544109
21C140,霞雲,桃園市,復興區,24.798205,121.358193
21C080,高義,桃園市,復興區,24.714905,121.358188
21D150,玉峰,新竹縣,尖石鄉,24.664908,121.308185
21C070,巴陵,桃園市,復興區,24.681503,121.391485
21U110,池端,宜蘭縣,大同鄉,24.631499,121.474881
21C090,嘎拉賀,桃園市,復興區,24.631502,121.408182
21D160,白石,新竹縣,尖石鄉,24.548212,121.224879
21D170,鎮西堡,新竹縣,尖石鄉,24.564908,121.308179
21D350,西丘斯山,新竹縣,尖石鄉,24.581505,121.358179
L1A840,太平,新北市,雙溪區,24.971779,121.828198
L1A800,碧湖,新北市,坪林區,24.892584,121.745694
L1A830,坪林,新北市,坪林區,24.936785,121.713797
L1A810,九芎根,新北市,石碇區,24.902389,121.649896
L1A820,十三股,新北市,石碇區,24.943989,121.649599
L1A790,翡翠,新北市,新店區,24.907093,121.580097
C1U501,牛鬥,宜蘭縣,大同鄉,24.637836,121.573656
C0S760,紅石,臺東縣,海端鄉,23.069131,121.126219
C0D590,新豐,新竹縣,新豐鄉,24.870678,120.977211
C0C460,復興,桃園市,復興區,24.820208,121.352281
C0D540,橫山,新竹縣,橫山鄉,24.711158,121.116933
C0C670,龍潭,桃園市,龍潭區,24.870056,121.221389
C0D550,雪霸,新竹縣,五峰鄉,24.526972,121.11605
C0D560,竹東,新竹縣,竹東鎮,24.767147,121.057881
C0C620,蘆竹,桃園市,蘆竹區,25.084275,121.265767
A1AD70,茶製場,臺北市,南港區,25.028388,121.663304
A1AC60,九如里,臺北市,南港區,25.032491,121.611605
A1AD30,安泰里,臺北市,內湖區,25.087591,121.613109
A1AC90,溪山里,臺北市,士林區,25.136892,121.588912
A1AC80,明德樂園,臺北市,士林區,25.113693,121.565711
A1AD00,菁山里,臺北市,士林區,25.143993,121.566013
A1AD10,擎天崗,臺北市,士林區,25.163293,121.568014
A1AD80,貴子坑,臺北市,北投區,25.155898,121.489815
A1AD50,劍南路,臺北市,中山區,25.089894,121.55131
A1AD20,竹子湖,臺北市,北投區,25.168295,121.528315
A1AD40,小油坑,臺北市,北投區,25.180294,121.548816
A1AC70,挹翠山莊,臺北市,信義區,25.017093,121.574405
A1AD60,貓空,臺北市,文山區,24.968892,121.595301
C0C650,平鎮,桃園市,平鎮區,24.897503,121.214636
C0C630,大溪,桃園市,大溪區,24.882853,121.265547
C0C680,龜山,桃園市,龜山區,25.028458,121.386561
C0D580,寶山,新竹縣,寶山鄉,24.735006,121.025192
C0E730,頭份,苗栗縣,頭份市,24.688247,120.912206
88C690,蘇樂,桃園市,復興區,24.700595,121.356813
C0AD10,八里,新北市,八里區,25.150211,121.403947
C0AD30,蘆洲,新北市,蘆洲區,25.086594,121.472331
C0AD40,土城,新北市,土城區,24.973208,121.445169
C0AD50,鶯歌,新北市,鶯歌區,24.951533,121.346294
C0V490,新興,高雄市,新興區,22.627422,120.298803
C0U780,五結,宜蘭縣,五結鄉,24.686369,121.797944
C1U850,觀音海岸,宜蘭縣,南澳鄉,24.383194,121.778556
C1U840,東澳嶺,宜蘭縣,南澳鄉,24.5378,121.8485
A1AG40,四獸山,臺北市,信義區,25.029293,121.582905
A1AG60,福州山,臺北市,大安區,25.016894,121.554305
A1AG80,金面山,臺北市,內湖區,25.094893,121.56991
A1AG20,大湖里,臺北市,內湖區,25.096391,121.604109
A1AG30,稻香里,臺北市,北投區,25.147998,121.483915
A1AG50,劍潭山,臺北市,中山區,25.083096,121.52841
A1AG70,仙跡岩,臺北市,文山區,24.989295,121.543203
C0E820,獅潭,苗栗縣,獅潭鄉,24.539133,120.920042
C1D630,飛鳳山,新竹縣,芎林鄉,24.766464,121.119178
C1D640,外坪五指,新竹縣,北埔鄉,24.644447,121.090961
C0E791,卓蘭,苗栗縣,卓蘭鎮,24.312558,120.824361
C1E770,公館,苗栗縣,公館鄉,24.526914,120.830806
C0E830,苑裡,苗栗縣,苑裡鎮,24.439714,120.653053
C0E740,造橋,苗栗縣,造橋鄉,24.637056,120.864778
C0E750,苗栗,苗栗縣,苗栗市,24.564569,120.824575
C0E780,銅鑼,苗栗縣,銅鑼鄉,24.489681,120.790853
C0E810,西湖,苗栗縣,西湖鄉,24.562947,120.7485
C0G770,福興,彰化縣,福興鄉,24.041289,120.437669
C0G780,秀水,彰化縣,秀水鄉,24.03405,120.503869
C0G800,埔鹽,彰化縣,埔鹽鄉,24.000394,120.431683
C0G810,埔心,彰化縣,埔心鄉,23.947633,120.525456
C0G820,田尾,彰化縣,田尾鄉,23.901669,120.509389
C0G830,埤頭,彰化縣,埤頭鄉,23.866003,120.452806
C2G840,北斗,彰化縣,北斗鎮,23.877586,120.514222
C0G860,社頭,彰化縣,社頭鄉,23.897647,120.5862
C0G880,二水,彰化縣,二水鄉,23.810742,120.6173
C2G870,芳苑,彰化縣,芳苑鄉,23.922303,120.320025
C0G890,伸港,彰化縣,伸港鄉,24.148933,120.484403
C1F9W0,德基,臺中市,和平區,24.254783,121.190261
C0F9N0,大里,臺中市,大里區,24.092464,120.701378
C0F9S0,烏日,臺中市,烏日區,24.107058,120.624103
C0F9T0,西屯,臺中市,西屯區,24.179494,120.641275
C0F9U0,南屯,臺中市,南屯區,24.137006,120.637969
C0F9K0,大安,臺中市,大安區,24.345061,120.588025
C0F9L0,后里,臺中市,后里區,24.310436,120.729725
C0F9M0,豐原,臺中市,豐原區,24.254322,120.720692
C0F9O0,潭子,臺中市,潭子區,24.213106,120.703933
C0F9P0,清水,臺中市,清水區,24.312297,120.562242
C0F9Q0,外埔,臺中市,外埔區,24.347817,120.705686
C0F9R0,龍井,臺中市,龍井區,24.184536,120.528972
C0F9V0,新社,臺中市,新社區,24.200172,120.815806
C1S860,利嘉,臺東縣,卑南鄉,22.809417,121.050528
C1S870,南美山,臺東縣,成功鎮,23.15025,121.382333
C0Z080,富源,花蓮縣,光復鄉,23.587642,121.378225
C1S850,豐南,花蓮縣,富里鄉,23.122139,121.262389
C0R440,大漢山,屏東縣,春日鄉,22.405264,120.753181
88O950,羌黃坑,臺南市,南化區,23.07211,120.536955
88V560,集來,高雄市,杉林區,23.028691,120.592901
88R460,來義,屏東縣,來義鄉,22.525964,120.676125
88H890,南豐,南投縣,仁愛鄉,24.017338,121.088627
C1V580,溪南(特),高雄市,桃源區,23.084972,120.788475
C1V570,吉東,高雄市,美濃區,22.854222,120.5454
C0X200,左鎮,臺南市,左鎮區,23.056758,120.408522
C0V740,旗山,高雄市,旗山區,22.888614,120.483597
C0V750,路竹,高雄市,路竹區,22.854997,120.259439
C0V760,橋頭,高雄市,橋頭區,22.757806,120.30575
C0V770,大社,高雄市,大社區,22.730306,120.346639
C0V730,大寮,高雄市,大寮區,22.605614,120.395717
C0R570,麟洛,屏東縣,麟洛鄉,22.650775,120.527192
C0R580,南州,屏東縣,南州鄉,22.485911,120.502736
C0X120,麻豆,臺南市,麻豆區,23.183289,120.248611
C0X130,官田,臺南市,官田區,23.193217,120.315422
C0X140,西港,臺南市,西港區,23.125608,120.203108
C0X150,安定,臺南市,安定區,23.102614,120.227839
C0X180,山上,臺南市,山上區,23.0757,120.363253
C0X160,仁德,臺南市,仁德區,22.968258,120.257689
C0X170,關廟,臺南市,關廟區,22.963017,120.327797
C0X110,臺南市南區,臺南市,南區,22.961189,120.188378
C0X100,臺南市北區,臺南市,北區,23.010394,120.194228
C0X190,安平,臺南市,安平區,22.993161,120.152181
C0V630,茄萣,高雄市,茄萣區,22.906642,120.182608
C0V640,湖內,高雄市,湖內區,22.887139,120.2445
C0V620,永安,高雄市,永安區,22.82315,120.236856
C0V660,岡山,高雄市,岡山區,22.797078,120.294958
C0V650,彌陀,高雄市,彌陀區,22.783806,120.246361
C0V610,梓官,高雄市,梓官區,22.760558,120.267211
C0V680,仁武,高雄市,仁武區,22.701083,120.347722
C0V690,鼓山,高雄市,鼓山區,22.623325,120.275575
C0V700,三民,高雄市,三民區,22.645017,120.311233
C0V710,苓雅,高雄市,苓雅區,22.622742,120.330669
C0V720,林園,高雄市,林園區,22.507747,120.394511
C0R490,九如,屏東縣,九如鄉,22.7405,120.490503
C0R470,高樹,屏東縣,高樹鄉,22.826389,120.600806
C0R480,長治,屏東縣,長治鄉,22.693128,120.542622
C0R560,新園,屏東縣,新園鄉,22.5434,120.461558
C0R520,崁頂,屏東縣,崁頂鄉,22.514781,120.506914
C0R550,新埤,屏東縣,新埤鄉,22.467947,120.582894
C0R540,佳冬,屏東縣,佳冬鄉,22.419456,120.552375
C0R190,赤山,屏東縣,萬巒鄉,22.592333,120.614306
C0V440,鳳山,高雄市,鳳山區,22.646653,120.356122
C0O970,虎頭埤,臺南市,新化區,23.021375,120.347878
C0O990,媽廟,臺南市,歸仁區,22.99175,120.293525
C0O960,崎頂,臺南市,龍崎區,22.959547,120.369317
C0V530,阿蓮,高雄市,阿蓮區,22.883208,120.327508
C2O950,安南,臺南市,安南區,23.076694,120.144861
C0O980,新市,臺南市,新市區,23.061614,120.298197
C0O830,北寮,臺南市,南化區,23.079561,120.495008
C2V260,月眉,高雄市,杉林區,22.971003,120.539853
C0V210,復興,高雄市,桃源區,23.222403,120.806089
C0O840,王爺宮,臺南市,六甲區,23.222064,120.40085
C0O860,大內,臺南市,大內區,23.118847,120.360833
C0R130,阿禮,屏東縣,霧臺鄉,22.742908,120.743678
C0R140,瑪家,屏東縣,瑪家鄉,22.682903,120.686639
C0V350,溪埔,高雄市,大樹區,22.738578,120.446797
C0V400,阿公店,高雄市,燕巢區,22.804194,120.355528
C0V360,內門,高雄市,內門區,22.975481,120.466769
C0R160,鹽埔,屏東縣,鹽埔鄉,22.739558,120.530778
C0V450,鳳森,高雄市,小港區,22.545064,120.392592
C1V780,多納林道,高雄市,茂林區,22.888028,120.737917
C0R600,舊泰武,屏東縣,泰武鄉,22.588194,120.664944
C0V790,萬山,高雄市,茂林區,22.905944,120.688056
C0V800,六龜,高雄市,六龜區,22.997889,120.633583
C0C660,楊梅,桃園市,楊梅區,24.912375,121.143047
C0D650,湖口,新竹縣,湖口鄉,24.904794,121.043628
C0AH10,永和,新北市,永和區,25.01125,121.508111
C0Z100,東華,花蓮縣,壽豐鄉,23.89525,121.549833
C0D660,新竹市東區,新竹市,東區,24.798681,120.986942
21C050,石門,桃園市,龍潭區,24.809322,121.248473
NUP460,平溪旅遊,新北市,平溪區,25.048418,121.773797
NUP490,復興國小,基隆市,七堵區,25.109012,121.657791
01C570,龍壽社區,桃園市,龜山區,25.010105,121.387637
NUP810,員山子,新北市,瑞芳區,25.108056,121.814722
O1F390,雙崎(2),臺中市,和平區,24.292326,120.910107
O1H540,龍神橋,南投縣,水里鄉,23.779975,120.871686
00H710,集集(2),南投縣,集集鎮,23.826281,120.774892
00H810,惠蓀(2),南投縣,仁愛鄉,24.090736,121.032224
O1J810,北港(2),雲林縣,北港鎮,23.577934,120.301903
O1P470,旗山(4),高雄市,旗山區,22.879521,120.481673
00Q070,屏東(5),屏東縣,屏東市,22.654873,120.466375
O1S120,鹿鳴橋,臺東縣,鹿野鄉,22.898621,121.086481
01D110,清泉,新竹縣,五峰鄉,24.573125,121.10352
01D180,梅花,新竹縣,尖石鄉,24.677573,121.208601
01D300,關西(3),新竹縣,關西鎮,24.780225,121.180437
01D310,新埔(1),新竹縣,新埔鎮,24.829422,121.071412
01E030,橫龍山,苗栗縣,泰安鄉,24.469909,120.968785
01E060,象鼻(1),苗栗縣,泰安鄉,24.36042,120.948417
01E080,松安,苗栗縣,泰安鄉,24.397796,120.986018
01E120,大埔,苗栗縣,竹南鎮,24.709464,120.898219
01E170,南庄(1),苗栗縣,南庄鄉,24.597043,121.00036
01E230,卓蘭(2),臺中市,東勢區,24.30505,120.813208
01E240,珊珠湖,苗栗縣,頭份市,24.687014,120.960275
01E270,大湖(1),苗栗縣,大湖鄉,24.42364,120.869835
01E290,三義(2),苗栗縣,三義鄉,24.414244,120.77003
01E310,南勢山,苗栗縣,後龍鎮,24.588003,120.735306
01E330,大坪頂,苗栗縣,通霄鎮,24.425484,120.727759
01E370,和興,苗栗縣,獅潭鄉,24.528034,120.913109
01E400,三灣,苗栗縣,三灣鄉,24.655722,120.955306
01E390,大潭,苗栗縣,造橋鄉,24.635269,120.820796
01F350,雪嶺,臺中市,和平區,24.279567,121.02549
01F680,頭汴坑,臺中市,太平區,24.115092,120.811125
01G090,頭汴,彰化縣,鹿港鎮,24.085275,120.484036
01G240,萬興(2),彰化縣,二林鎮,23.955381,120.416991
01H110,桶頭(2),南投縣,竹山鎮,23.644646,120.657625
01H210,翠巒,南投縣,仁愛鄉,24.182576,121.203514
01H310,翠峰,南投縣,仁愛鄉,24.106999,121.199288
01H390,望鄉,南投縣,信義鄉,23.619266,120.927817
01H400,東埔,南投縣,信義鄉,23.561831,120.928349
01H470,西巒,南投縣,信義鄉,23.710574,120.917657
01H590,六分寮,南投縣,南投市,23.926186,120.63801
01H630,草屯(4),南投縣,草屯鎮,23.972525,120.678996
01H680,北山(2),南投縣,國姓鄉,23.985549,120.892835
01H720,清流(1),南投縣,仁愛鄉,24.066314,120.953395
01H780,內茅埔(2),南投縣,信義鄉,23.6906,120.851828
01J100,西螺(2),雲林縣,西螺鎮,23.800493,120.464851
01J930,林內(1),雲林縣,林內鄉,23.755254,120.612491
01J960,大埔,雲林縣,古坑鄉,23.630394,120.615417
01J970,草嶺(2),雲林縣,古坑鄉,23.584167,120.695634
01K060,褒忠(2),雲林縣,褒忠鄉,23.701086,120.311047
01L360,小公田(2),嘉義縣,番路鄉,23.424513,120.641716
01L390,大湖山,嘉義縣,番路鄉,23.475173,120.620189
01L480,樟腦寮(2),嘉義縣,竹崎鄉,23.533049,120.602587
01L490,沙坑,嘉義縣,竹崎鄉,23.530321,120.520569
01L910,中坑(3),嘉義縣,大林鎮,23.570458,120.520964
01M010,溪口(3),嘉義縣,溪口鄉,23.587551,120.40001
01N850,南化(2),臺南市,南化區,23.044518,120.479345
01N860,崎頂,臺南市,龍崎區,22.964938,120.359823
01O070,關子嶺(2),臺南市,白河區,23.330882,120.506972
01O080,六溪,臺南市,白河區,23.309037,120.459288
01O190,東原,臺南市,東山區,23.265355,120.445893
01O200,北寮,臺南市,東山區,23.290374,120.496384
01O710,虎頭埤,臺南市,新化區,23.025684,120.337183
01O750,王爺宮,臺南市,六甲區,23.222178,120.400432
01O760,關山,臺南市,南化區,23.173338,120.595163
01P190,木柵,高雄市,內門區,22.975659,120.467014
01P280,古亭坑,高雄市,田寮區,22.892785,120.404543
01P390,金山,高雄市,燕巢區,22.811862,120.398164
01P500,阿蓮(2),高雄市,阿蓮區,22.876332,120.327203
01P660,甲仙(2),高雄市,甲仙區,23.083884,120.58767
01P770,美濃(2),高雄市,美濃區,22.892969,120.540195
01Q350,新來義,屏東縣,來義鄉,22.526997,120.678346
01Q360,南和,屏東縣,來義鄉,22.434551,120.638399
01Q610,古夏,屏東縣,三地門鄉,22.76625,120.64444
01Q860,牡丹,屏東縣,牡丹鄉,22.175595,120.836703
01Q920,新瑪家,屏東縣,瑪家鄉,22.675384,120.686784
01Q930,三地門,屏東縣,瑪家鄉,22.708369,120.649251
01R000,壽卡,屏東縣,獅子鄉,22.245154,120.835687
01R030,大漢山,屏東縣,春日鄉,22.419298,120.683098
01R040,士文,屏東縣,春日鄉,22.368323,120.663618
01R440,泗林,屏東縣,潮州鎮,22.545635,120.569592
O1R450,新豐(1),屏東縣,高樹鄉,22.855418,120.617155
01S130,武陵,臺東縣,延平鄉,22.969742,121.11534
01S210,知本(5),臺東縣,卑南鄉,22.690878,120.99909
01S260,忠勇,臺東縣,長濱鄉,23.325933,121.439636
01S270,樟原(1),臺東縣,長濱鄉,23.403797,121.459474
01S360,紹家,臺東縣,達仁鄉,22.379592,120.858181
01S430,霧鹿,臺東縣,海端鄉,23.169246,121.041436
01S440,新武(3),臺東縣,海端鄉,23.132568,121.122873
01S470,向陽(2),臺東縣,海端鄉,23.247932,120.985899
01S560,南鵝,臺東縣,卑南鄉,22.766264,121.024368
01S570,上里,臺東縣,延平鄉,22.877254,121.057045
01S610,台東(7),臺東縣,臺東市,22.753496,121.158652
01S860,電光,臺東縣,關山鎮,23.006248,121.173241
01S870,北源,臺東縣,東河鄉,23.037536,121.301007
01T220,卓麓(4),花蓮縣,卓溪鄉,23.295556,121.266944
01T230,立山,花蓮縣,卓溪鄉,23.430078,121.312632
01T500,北埔,花蓮縣,新城鄉,24.037079,121.604462
01T560,西林,花蓮縣,萬榮鄉,23.819214,121.432069
01T670,新東礦,花蓮縣,萬榮鄉,23.814841,121.403464
01T720,明里,花蓮縣,富里鄉,23.202324,121.25167
01T730,豐濱,花蓮縣,豐濱鄉,23.602442,121.520492
